MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SalePrice
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,1947,GasA,TA,Y,SBrkr,2207,2207,2,TA,7,Min1,1,Gd,Attchd,1970.0,RFn,2,576,TA,TA,Y,none,none,none,180000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1453,GasA,Ex,Y,SBrkr,1479,1479,2,Gd,7,Typ,0,none,Attchd,2003.0,RFn,2,558,TA,TA,Y,none,none,none,226000
RM,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,Unf,747,GasA,TA,Y,SBrkr,747,747,1,TA,4,Typ,0,none,Attchd,1945.0,Unf,1,220,TA,TA,Y,none,none,none,80000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,1304,GasW,TA,Y,SBrkr,1304,2287,2,TA,7,Typ,1,TA,Attchd,1953.0,Fin,2,667,TA,TA,Y,none,none,none,225000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,2223,GasA,Ex,Y,SBrkr,2223,2223,2,TA,8,Typ,2,Gd,Attchd,1973.0,Fin,2,516,TA,TA,Y,none,none,none,244000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,845,GasA,TA,Y,SBrkr,845,845,1,TA,4,Typ,0,none,Detchd,1987.0,Unf,2,360,TA,TA,Y,none,none,none,129500
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,832,GasA,Gd,Y,SBrkr,885,1718,2,TA,7,Typ,1,TA,Attchd,1998.0,Fin,2,427,TA,TA,Y,none,none,none,185000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1086,GasA,Gd,Y,SBrkr,1086,1086,1,TA,6,Typ,0,none,Attchd,1989.0,Unf,2,490,TA,TA,Y,none,GdWo,none,144900
RM,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,Unf,840,GasA,Gd,N,SBrkr,840,1605,2,TA,8,Typ,0,none,Detchd,1915.0,Unf,1,379,TA,TA,Y,none,none,none,107400
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,462,GasA,TA,Y,SBrkr,526,988,1,TA,5,Typ,0,none,BuiltIn,1973.0,Unf,1,297,TA,TA,Y,none,GdWo,none,91000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,952,GasA,Ex,Y,FuseA,952,952,1,TA,4,Typ,0,none,Detchd,1956.0,Unf,1,283,TA,TA,Y,none,none,none,135750
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,GLQ,672,GasA,TA,Y,SBrkr,1072,1285,1,TA,6,Min1,0,none,Detchd,1948.0,Unf,1,240,TA,TA,Y,none,MnPrv,none,127000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1768,GasA,TA,N,SBrkr,1768,1768,2,TA,8,Typ,0,none,none,0.0,none,0,0,none,none,Y,none,none,none,136500
RM,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,440,GasA,Gd,Y,SBrkr,682,1230,1,TA,5,Typ,0,none,Detchd,1966.0,Unf,2,440,TA,TA,Y,none,MnPrv,none,110000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,Unf,896,GasA,TA,Y,SBrkr,1182,2142,2,Gd,8,Typ,1,Gd,Attchd,1968.0,Fin,1,509,TA,TA,Y,none,none,none,193500
RM,Pave,none,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,1237,GasA,Ex,Y,SBrkr,1337,1337,2,TA,5,Typ,0,none,Attchd,1998.0,Fin,2,405,TA,TA,Y,none,none,none,153500
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1563,GasA,Ex,Y,SBrkr,1563,1563,2,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3,758,TA,TA,Y,none,none,none,245000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1065,GasA,Gd,Y,SBrkr,1065,1065,1,TA,6,Typ,0,none,Detchd,1974.0,Unf,2,461,TA,TA,Y,none,none,none,126500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,384,GasA,Gd,Y,SBrkr,804,1474,2,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2,400,TA,TA,Y,none,none,Shed,168500
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,1288,GasA,Ex,Y,SBrkr,1301,2417,2,Gd,9,Typ,1,TA,Attchd,1991.0,Unf,2,462,TA,TA,Y,none,none,none,260000
RL,Pave,none,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,684,GasA,Ex,Y,SBrkr,684,1560,2,Gd,6,Typ,1,Gd,BuiltIn,2005.0,Fin,2,400,TA,TA,Y,none,none,none,174000
FV,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,612,GasA,Ex,Y,SBrkr,612,1224,2,Gd,4,Typ,0,none,Detchd,2009.0,RFn,2,528,TA,TA,Y,none,none,none,164500
C (all),Pave,none,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,1013,GasA,TA,N,SBrkr,1013,1526,1,Fa,6,Typ,0,none,none,0.0,none,0,0,none,none,N,none,MnPrv,none,85000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,990,GasA,Ex,Y,SBrkr,990,990,1,TA,5,Typ,0,none,none,0.0,none,0,0,none,none,Y,none,none,none,123600
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,none,none,none,none,none,0,GasA,TA,Y,FuseA,1040,1040,1,TA,4,Typ,0,none,Detchd,1950.0,Unf,2,420,TA,TA,Y,none,none,none,109900
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1235,GasA,TA,Y,SBrkr,1235,1235,1,TA,6,Typ,0,none,Attchd,1961.0,Unf,2,480,TA,TA,Y,none,GdWo,none,98600
RL,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,Unf,876,GasA,Ex,Y,SBrkr,964,964,1,TA,5,Typ,0,none,Detchd,1921.0,Unf,2,432,TA,TA,Y,none,none,none,163500
C (all),Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,Unf,1214,GasW,Ex,N,SBrkr,1260,2291,2,TA,9,Typ,1,Gd,Detchd,1900.0,Unf,2,506,TA,TA,Y,none,none,none,133900
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,824,GasA,Ex,Y,SBrkr,905,1786,2,Gd,7,Typ,0,none,Attchd,1997.0,RFn,2,684,TA,TA,Y,none,none,none,204750
RL,Pave,none,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Ex,Gd,PConc,Gd,Gd,No,ALQ,Unf,680,GasA,Gd,Y,SBrkr,680,1470,2,TA,6,Typ,1,TA,BuiltIn,1993.0,Fin,2,420,TA,TA,Y,none,none,Shed,185000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1588,GasA,Ex,Y,SBrkr,1588,1588,2,Gd,6,Typ,0,none,Attchd,1999.0,RFn,2,472,TA,TA,Y,none,none,none,214000
RL,Pave,none,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,960,GasA,TA,Y,FuseF,960,960,1,TA,6,Typ,0,none,Attchd,1965.0,Fin,1,432,TA,TA,P,none,none,none,94750
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,458,GasA,Fa,N,SBrkr,835,835,1,TA,5,Typ,0,none,Basment,1920.0,Unf,1,366,Fa,TA,Y,none,none,Shed,83000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,950,GasA,Fa,Y,SBrkr,1225,1225,1,TA,6,Typ,0,none,none,0.0,none,0,0,none,none,Y,none,none,Shed,128950
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,ALQ,Unf,1610,GasA,Gd,Y,SBrkr,1610,1610,2,Gd,6,Typ,2,TA,Attchd,1977.0,RFn,2,480,TA,TA,Y,none,none,none,205000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,741,GasA,TA,Y,SBrkr,977,1732,2,Gd,7,Typ,1,TA,Attchd,1985.0,Fin,2,476,TA,TA,Y,none,none,none,178000
RL,Pave,none,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,Slab,none,none,none,none,none,0,GasA,TA,Y,SBrkr,1535,1535,2,TA,8,Typ,0,none,Attchd,1979.0,Unf,2,410,TA,TA,Y,none,none,none,118964
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1226,GasA,Ex,Y,SBrkr,1226,1226,2,Gd,6,Typ,0,none,Attchd,2009.0,RFn,3,740,TA,TA,Y,none,none,none,198900
RM,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,No,LwQ,Unf,1040,GasA,Ex,Y,FuseF,1226,1818,1,TA,7,Typ,2,TA,Detchd,1951.0,Unf,1,240,TA,TA,Y,none,none,none,169500
FV,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1053,GasA,Ex,Y,SBrkr,1053,1992,2,Gd,9,Typ,1,Gd,Attchd,2003.0,RFn,2,648,TA,TA,Y,none,none,none,250000
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,1885,1995,Mansard,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,641,GasA,Gd,Y,SBrkr,1047,1047,1,TA,6,Typ,0,none,Detchd,1954.0,Unf,1,273,Fa,Fa,N,none,none,Shed,100000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,789,GasA,Ex,Y,SBrkr,789,789,1,TA,5,Typ,0,none,Detchd,1948.0,Unf,1,250,TA,TA,Y,none,none,none,115000
RM,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,793,GasW,TA,N,FuseF,997,1517,2,Fa,7,Typ,0,none,none,0.0,none,0,0,none,none,N,none,none,none,115000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1844,GasA,Ex,Y,SBrkr,1844,1844,2,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,546,TA,TA,Y,none,MnPrv,none,190000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,994,GasA,Gd,Y,SBrkr,1216,1855,2,TA,7,Typ,0,none,Attchd,1954.0,Unf,1,325,TA,TA,Y,none,none,none,136900
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,384,GasA,Ex,Y,SBrkr,774,1430,2,TA,7,Typ,1,TA,BuiltIn,2000.0,Fin,2,400,TA,TA,Y,none,none,none,180000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1264,GasA,Ex,Y,SBrkr,1282,2696,2,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3,792,TA,TA,Y,none,none,none,383970
RL,Pave,none,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,Rec,1809,GasA,TA,Y,SBrkr,2259,2259,2,Gd,7,Typ,2,Gd,Basment,1953.0,Unf,2,450,TA,TA,Y,none,MnPrv,none,217000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,1028,GasA,Ex,Y,SBrkr,1436,2320,2,Gd,9,Typ,1,TA,Detchd,1945.0,Unf,1,180,TA,TA,Y,none,MnPrv,none,259500
FV,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,729,GasA,Gd,Y,SBrkr,729,1458,2,TA,5,Typ,1,Fa,Detchd,1999.0,Unf,2,440,TA,TA,Y,none,none,none,176000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,1092,GasA,TA,Y,SBrkr,1092,1092,1,TA,6,Typ,1,Po,Attchd,1962.0,Unf,1,288,TA,TA,Y,none,none,none,139000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1125,GasA,Gd,Y,SBrkr,1125,1125,1,TA,5,Typ,0,none,Attchd,2007.0,Unf,2,430,TA,TA,Y,none,none,none,155000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,1673,GasA,Gd,Y,SBrkr,1699,3222,3,Gd,11,Typ,2,TA,Attchd,1990.0,Unf,3,594,TA,TA,Y,none,none,none,320000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728,GasA,Ex,Y,SBrkr,728,1456,2,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2,390,TA,TA,Y,none,none,none,163990
RL,Pave,none,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,1969,1969,Flat,Metal,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,938,GasA,Ex,Y,SBrkr,988,988,1,TA,4,Typ,2,TA,Attchd,1969.0,Unf,2,540,TA,TA,Y,none,none,none,180000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,732,GasA,Gd,Y,SBrkr,772,1123,1,TA,4,Typ,0,none,Detchd,1979.0,Unf,1,264,TA,TA,P,none,MnPrv,none,100000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,1080,GasA,Gd,Y,SBrkr,1080,1080,1,TA,5,Typ,0,none,Attchd,1958.0,Unf,1,288,TA,TA,Y,none,none,none,136000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,1993,1993,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1199,GasA,Ex,Y,SBrkr,1199,1199,2,Gd,5,Typ,0,none,Attchd,1993.0,RFn,2,530,TA,TA,Y,none,none,none,153900
RL,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,Unf,1362,GasA,TA,Y,SBrkr,1586,1586,2,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2,435,TA,TA,Y,none,none,none,181000
RM,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,Unf,520,GasA,Gd,N,SBrkr,520,754,1,TA,5,Typ,0,none,none,0.0,none,0,0,none,none,N,none,none,none,84500
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1078,GasA,TA,Y,SBrkr,958,958,2,TA,5,Typ,1,TA,Attchd,1977.0,RFn,2,440,TA,TA,Y,none,none,none,128000
RM,Pave,none,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,1930,1950,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,LwQ,Unf,672,GasA,Ex,Y,SBrkr,840,840,1,TA,5,Typ,1,TA,none,0.0,none,0,0,none,none,N,none,none,none,87000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,660,GasA,TA,Y,SBrkr,660,1348,1,TA,6,Typ,1,Fa,Attchd,1966.0,RFn,2,453,TA,TA,Y,none,none,none,155000
RL,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1008,GasA,TA,Y,FuseA,1053,1053,1,Ex,6,Typ,0,none,2Types,1998.0,RFn,2,750,TA,TA,Y,none,MnWw,none,150000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,924,GasA,Ex,Y,SBrkr,1216,2157,2,Gd,8,Typ,2,Gd,Attchd,1966.0,Fin,2,487,TA,TA,Y,none,GdPrv,none,226000
RL,Pave,none,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,992,GasA,Ex,Y,SBrkr,1022,2054,2,Gd,7,Typ,1,TA,BuiltIn,2000.0,RFn,2,390,TA,TA,Y,none,none,none,244000
RL,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1063,GasA,Gd,Y,SBrkr,1327,1327,1,Gd,7,Typ,0,none,Detchd,1974.0,Unf,2,624,TA,TA,Y,none,none,none,150750
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1267,GasA,Ex,Y,SBrkr,1296,1296,2,Gd,6,Typ,0,none,Attchd,2001.0,Fin,2,471,TA,TA,Y,none,none,none,220000
RL,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1968,1993,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1461,GasA,Gd,Y,SBrkr,1721,1721,2,TA,7,Min1,1,TA,Attchd,1968.0,RFn,2,440,TA,TA,Y,none,MnPrv,none,180000
